haircut_name,face_shape,gender,hair_ratio,vertical_extent,hair_width,coverage_top,texture_estimate
Bro Flow,D,Male,1.0347382848473896,0.28125,269,14.8203125,22.196132135341863
Bro Flow,D,Male,0.9849450938637048,0.2916666666666667,269,11.166666666666666,21.62115759236636
Bro Flow,D,Male,1.0243904930118852,0.2916666666666667,272,12.447916666666666,21.134568600659847
Bro Flow,D,Male,1.0346219473833924,0.2875,271,12.669270833333332,22.787663107947804
Bro Flow,D,Male,1.0250785154464717,0.2875,270,12.358072916666666,21.646367913510627
Bro Flow,D,Male,1.0721154820171053,0.3083333333333333,270,11.010416666666668,21.744521827756078
Bro Flow,D,Male,1.043345944533161,0.2916666666666667,269,8.891927083333332,20.3678586107686
Bro Flow,D,Male,1.0042854981388647,0.29375,274,8.5859375,20.46164891307977
Bro Flow,D,Male,1.0422636048171685,0.3,277,6.766927083333334,21.606455103924628
Bro Flow,D,Male,1.0300080392232434,0.3,272,7.673177083333334,19.66925876902713
Bro Flow,D,Male,1.032892097871594,0.2854166666666666,272,7.428385416666666,21.717032967032967
Medium Wavy,S,Male,1.2589769608074817,0.5020833333333333,367,16.252604166666668,15.828277476800029
Medium Wavy,S,Male,1.1905167015830844,0.525,375,15.253906249999998,16.62521277826439
Medium Wavy,S,Male,1.163693666198142,0.5145833333333333,376,15.266927083333334,15.010931858084604
Medium Wavy,S,Male,1.1968573817395185,0.5208333333333334,372,15.263020833333332,15.666319187571457
Medium Wavy,S,Male,1.1764704659498475,0.5166666666666667,374,14.7421875,15.160120537310384
Medium Wavy,S,Male,1.2126478070062023,0.5166666666666667,363,14.71875,15.09441902056704
Medium Wavy,S,Male,1.1928839942100231,0.5145833333333333,367,14.661458333333332,12.854120596890182
Medium Wavy,S,Male,1.212680689977346,0.5229166666666667,371,14.020833333333332,14.41775111309759
Medium Wavy,S,Male,1.1961402770888634,0.5229166666666667,363,13.330729166666666,14.93343155876662
Medium Wavy,S,Male,1.1435329512171124,0.4604166666666666,363,13.15234375,14.281600484995453
Medium Wavy,S,Male,1.096226499319425,0.48125,356,15.721354166666668,17.61479272867173
Medium Wavy,S,Male,1.1544777717859265,0.4791666666666667,354,15.760416666666666,17.86524903994956
Medium Wavy,S,Male,1.2057639349570952,0.4645833333333333,356,15.800781250000002,18.153352067442796
Medium Wavy,S,Male,1.1792550465418403,0.4229166666666666,346,15.183593749999998,16.87772708254468
Medium Wavy,S,Male,1.1863652961848796,0.4291666666666666,353,15.09765625,17.261029411764707
Medium Wavy,S,Male,1.1993362243226482,0.4375,350,15.329427083333332,16.33287764866712
Medium Wavy,S,Male,1.1953074158100492,0.4375,343,15.341145833333334,18.78302642113691
Medium Wavy,S,Male,1.2008473780293978,0.425,353,15.123697916666668,17.111126611794248
Medium Wavy,S,Male,1.1948060270379224,0.4270833333333333,350,15.333333333333332,17.80019373715009
Medium Wavy,S,Male,1.2510986402015103,0.4770833333333333,345,14.908854166666666,13.90408943807002
Medium Wavy,H,Male,1.1587040371937276,0.4770833333333333,349,17.830729166666668,13.154781821402562
Medium Wavy,H,Male,1.1771802063601864,0.4708333333333333,336,17.833333333333336,16.092111709946106
Medium Wavy,H,Male,1.2465816096885334,0.4458333333333333,338,16.584635416666664,14.971348145169395
Medium Wavy,H,Male,1.2986842041703728,0.425,339,16.186197916666668,15.418989317495388
Medium Wavy,H,Male,1.3326360582339858,0.4354166666666667,339,15.6796875,13.9631192047448
Medium Wavy,H,Male,1.3041960496359175,0.425,337,15.299479166666666,14.147610868530514
Medium Wavy,H,Male,1.3367112145078794,0.45,333,15.29296875,15.493325654579486
Medium Wavy,H,Male,1.3719394293675455,0.4541666666666666,331,14.751302083333334,15.911321343174968
Medium Wavy,H,Male,1.3420790495456971,0.4375,339,15.561197916666666,14.975659988766148
Medium Wavy,H,Male,1.3326448803304085,0.44375,337,15.565104166666666,15.369544011124717
Medium Wavy,H,Male,1.3393015150879666,0.45625,350,15.3359375,15.12588116817724
Medium Wavy,H,Male,1.3292302812804284,0.45,342,15.476562499999998,15.564801770980075
Medium Wavy,H,Male,1.3343197364672026,0.4520833333333333,351,14.450520833333332,14.612405428125376
Medium Wavy,H,Male,1.3423457964031311,0.45625,346,14.783854166666666,15.751628729992762
Medium Wavy,H,Male,1.3441315565930338,0.45625,346,14.880208333333334,13.967461564470256
Medium Wavy,H,Male,1.4015370849039002,0.50625,345,14.548177083333332,14.088397790055248
Medium Wavy,H,Male,1.4289437150684157,0.5208333333333334,343,13.940104166666668,14.044422604422603
Medium Wavy,H,Male,1.3265498923015968,0.4604166666666666,345,14.282552083333332,14.399103953502452
Medium Wavy,H,Male,1.3238388891751225,0.4583333333333333,343,14.877604166666666,14.56863101733964
Medium Wavy,H,Male,1.3346003524473506,0.4583333333333333,336,14.743489583333332,13.590311041047718
Medium Wavy,H,Male,1.33101911852489,0.46875,331,13.511718750000002,13.294279807029636
Medium Wavy,H,Male,1.2998964829861726,0.4541666666666666,335,13.532552083333332,13.01873288523774
Medium Wavy,H,Male,1.3129755722601069,0.4583333333333333,333,12.545572916666666,14.845344719850033
Medium Wavy,H,Male,1.3107528609908534,0.4604166666666666,330,12.46875,14.016316383236536
Medium Wavy,H,Male,1.321690422696416,0.46875,332,12.8203125,15.301150462440784
Medium Wavy,H,Male,1.3164155517417415,0.4666666666666667,340,12.971354166666666,16.148457098570294
Medium Wavy,H,Male,1.322001229374112,0.46875,334,13.001302083333332,15.892838879911636
Medium Wavy,H,Male,1.272996288560626,0.425,334,13.071614583333332,16.166933255780137
Medium Wavy,H,Male,1.3494781309903623,0.4604166666666666,335,12.873697916666666,16.740743761213505
Medium Wavy,H,Male,1.3180711082817294,0.4625,339,12.901041666666666,15.779040326066818
Medium Wavy,O,Male,1.2058846146548403,0.4354166666666667,383,7.404947916666667,8.665315816572273
Medium Wavy,O,Male,1.1237268433358003,0.425,376,7.21484375,8.706638840318123
Medium Wavy,O,Male,1.082565165330612,0.4395833333333333,383,7.830729166666667,8.22935141138055
Medium Wavy,O,Male,1.0394531677788537,0.4479166666666667,382,5.76953125,7.552005702806039
Medium Wavy,O,Male,1.0510711622777735,0.4479166666666667,386,6.673177083333333,7.763304767391618
Medium Wavy,O,Male,1.0491644487184393,0.44375,386,6.371093749999999,7.182000965095705
Medium Wavy,O,Male,1.045166330582771,0.45,383,6.466145833333334,8.099536998622613
Medium Wavy,O,Male,1.0295983604524217,0.4479166666666667,384,6.43359375,7.420264537060144
Medium Wavy,O,Male,1.0166906953967672,0.44375,382,6.135416666666667,7.827563183949974
Medium Wavy,O,Male,1.016611181927416,0.44375,383,5.373697916666666,7.767848126830254
Medium Wavy,O,Male,0.820159519845345,0.40625,368,11.0,10.517054832202458
Medium Wavy,O,Male,0.8967366033885232,0.40625,363,11.713541666666668,10.226031638799752
Medium Wavy,O,Male,1.0355669086566492,0.4020833333333333,360,10.567708333333334,10.17780172413793
Medium Wavy,O,Male,1.0439884840884706,0.4020833333333333,364,10.17578125,10.216082215721288
Medium Wavy,O,Male,1.097362857636024,0.4020833333333333,371,9.080729166666666,11.26782576528253
Medium Wavy,O,Male,1.099641337602272,0.4083333333333333,371,8.130208333333332,11.194891726818437
Medium Wavy,O,Male,1.09199107876366,0.4020833333333333,359,7.688802083333333,10.320270848737207
Medium Wavy,O,Male,1.091242144077829,0.4041666666666667,360,7.846354166666666,10.980108708222504
Medium Wavy,O,Male,1.0907100180641718,0.4020833333333333,365,7.850260416666667,10.449663277181068
Medium Wavy,O,Male,1.0765123182179688,0.4020833333333333,359,7.106770833333333,10.733117483811286
Medium Wavy,D,Male,1.1784392908824133,0.43125,335,4.8515625,14.913669064748202
Medium Wavy,D,Male,1.240769185221067,0.4458333333333333,336,5.158854166666667,18.551460448790277
Medium Wavy,D,Male,1.1989907906681423,0.425,340,4.721354166666666,18.321765155374425
Medium Wavy,D,Male,1.2064786657840765,0.4083333333333333,330,5.30859375,19.69775665819428
Medium Wavy,D,Male,1.1999701533078992,0.41875,331,6.881510416666667,19.943980904047137
Medium Wavy,D,Male,1.249533851393047,0.4479166666666667,331,5.3359375,19.048056693610896
Medium Wavy,D,Male,1.1942712033591207,0.4208333333333333,340,6.053385416666666,19.29270840133168
Medium Wavy,D,Male,1.2256707478769369,0.4395833333333333,337,6.174479166666667,19.180842960517964
Medium Wavy,D,Male,1.2101663451177482,0.4208333333333333,331,6.033854166666667,18.969526060011592
Medium Wavy,D,Male,1.2216995916064168,0.4229166666666666,334,6.127604166666667,19.04195186575403
Medium Wavy,D,Male,1.2115143790310048,0.41875,331,5.958333333333334,19.17092263431388
Medium Wavy,D,Male,1.2458326385713456,0.44375,325,5.3984375,19.201634325334293
Medium Wavy,D,Male,1.2177244793735986,0.4291666666666666,342,4.834635416666667,19.78683057608056
Medium Wavy,D,Male,1.2158956778260803,0.41875,327,6.201822916666667,20.342677759971902
Medium Wavy,D,Male,1.2054971919854862,0.4145833333333333,333,5.610677083333333,20.36993863681351
Medium Wavy,D,Male,1.1794174594861635,0.4145833333333333,334,5.196614583333333,20.37616562206547
Medium Wavy,D,Male,1.216906701076158,0.4145833333333333,331,5.850260416666667,20.15253827203941
Medium Wavy,D,Male,1.2128020390519274,0.4270833333333333,337,5.083333333333333,18.47672098072326
Medium Wavy,D,Male,1.2246446207951585,0.4229166666666666,333,5.169270833333333,20.189713784406184
Medium Wavy,D,Male,1.2292508078540587,0.4270833333333333,329,5.450520833333333,19.22358247422681
Medium Wavy,D,Male,1.2223524050538457,0.41875,330,6.828125,19.36826517826632
Medium Wavy,D,Male,1.2745464159479347,0.4229166666666666,333,6.842447916666666,19.86159553906649
Medium Wavy,D,Male,1.2565001286450803,0.4166666666666667,330,5.973958333333333,19.89774934308237
Medium Wavy,D,Male,1.2367040312330375,0.4020833333333333,317,6.289062500000001,19.933680555555554
Medium Wavy,D,Male,1.225980482437474,0.4145833333333333,321,4.6953125,19.74990855888808
Medium Wavy,D,Male,1.248969843257174,0.4020833333333333,324,5.755208333333333,19.07233361180729
Medium Wavy,D,Male,1.217388900197179,0.4125,318,4.598958333333333,19.17525419856049
Medium Wavy,D,Male,1.2708995131581644,0.425,332,4.623697916666666,20.104853407735757
Medium Wavy,D,Male,1.2603053583040311,0.425,333,4.657552083333334,19.813354659938277
Medium Wavy,D,Male,1.2440661428827542,0.4208333333333333,329,4.322916666666667,18.87173533198455
Medium Wavy,R,Male,1.22556774885661,0.5291666666666667,403,21.571614583333336,11.422436575052854
Medium Wavy,R,Male,1.162326252892795,0.5354166666666667,403,20.858072916666668,11.891153190186731
Medium Wavy,R,Male,1.1642498234008571,0.5333333333333333,398,20.7734375,12.435056056877222
Medium Wavy,R,Male,1.176412747107923,0.53125,398,20.647135416666668,12.869736443501967
Medium Wavy,R,Male,1.159498354523548,0.53125,391,21.022135416666668,12.386083035536265
Medium Wavy,R,Male,1.1788213594688892,0.5375,386,19.80598958333333,12.913378559232084
Medium Wavy,R,Male,1.1722504790232111,0.5354166666666667,393,19.319010416666664,12.025069121576744
Medium Wavy,R,Male,1.1588519984669772,0.5291666666666667,388,19.33333333333333,12.622848963412716
Medium Wavy,R,Male,1.2074151168400886,0.53125,386,19.764322916666664,12.540918319537717
Medium Wavy,R,Male,1.17159550702141,0.5354166666666667,390,19.213541666666668,13.247062115277
Medium Wavy,R,Male,1.2205659123511714,0.5291666666666667,390,20.3828125,14.653541115903716
Medium Wavy,R,Male,1.2065519043831745,0.5270833333333333,389,20.12109375,14.71032628846867
Medium Wavy,R,Male,1.1876882675175977,0.5270833333333333,387,19.73567708333333,13.900353544006103
Medium Wavy,R,Male,1.1953030412084815,0.5145833333333333,391,19.243489583333336,13.756208061527923
Medium Wavy,R,Male,1.1825358308343432,0.5208333333333334,386,18.684895833333336,14.063925133012416
Medium Wavy,R,Male,1.216056908758774,0.5291666666666667,386,18.611979166666668,13.669776119402986
Medium Wavy,R,Male,1.144195646127094,0.4958333333333333,386,18.174479166666664,14.62780041540486
Medium Wavy,R,Male,1.1845366604184775,0.5208333333333334,384,17.223958333333332,13.595194231807644
Medium Wavy,R,Male,1.1576351846407795,0.4958333333333333,382,17.42578125,14.089604313694394
Medium Wavy,R,Male,1.2212537761204942,0.5145833333333333,370,17.006510416666668,13.98870912556821
Medium Wavy,S,Male,1.155629960854201,0.4875,365,10.04296875,15.986984619828146
Medium Wavy,S,Male,1.2231417689096873,0.49375,366,11.071614583333334,16.482182865678013
Medium Wavy,S,Male,1.1963817934098362,0.46875,363,11.091145833333334,16.33972617430471
Medium Wavy,S,Male,1.162120569603715,0.4729166666666666,369,10.454427083333332,16.197090778486128
Medium Wavy,S,Male,1.1694646671749678,0.4708333333333333,365,9.5859375,15.94331703044018
Medium Wavy,S,Male,1.1886222647278697,0.4729166666666666,367,9.66015625,16.666935787717314
Medium Wavy,S,Male,1.1867926362103656,0.4729166666666666,365,9.942708333333334,15.773053859867106
Medium Wavy,S,Male,1.1931626273219087,0.4729166666666666,357,9.454427083333334,16.466430131004365
Medium Wavy,S,Male,1.1685897592277898,0.46875,371,9.197916666666666,16.00763358778626
Medium Wavy,S,Male,1.189269161623329,0.4854166666666666,368,9.326822916666666,16.304520853231455
Medium Wavy,S,Male,1.1756890209561286,0.4645833333333333,361,8.989583333333332,16.19572572459682
Medium Wavy,S,Male,1.1663995395610436,0.4625,365,8.923177083333334,17.12054275796781
Medium Wavy,S,Male,1.1992186019519602,0.4604166666666666,359,9.971354166666666,17.543707283917986
Medium Wavy,S,Male,1.2194060929485613,0.4541666666666666,356,10.610677083333334,17.436469683614337
Medium Wavy,S,Male,1.2239274639983526,0.45625,354,10.337239583333334,17.49425919951417
Medium Wavy,S,Male,1.2022893529070933,0.4625,359,10.850260416666666,17.70773799518126
Medium Wavy,S,Male,1.1866184047339632,0.4583333333333333,356,10.899739583333332,17.839486141864548
Medium Wavy,S,Male,1.200102472426784,0.4479166666666667,360,11.920572916666666,17.34260657451504
Medium Wavy,S,Male,1.238538118693456,0.45625,350,12.44140625,17.076309553624753
Medium Wavy,S,Male,1.220100642359239,0.4541666666666666,347,12.589843749999998,16.296209912536444
Medium Wavy,S,Male,1.221261073236772,0.4520833333333333,347,11.651041666666668,17.04465265798965
Medium Wavy,S,Male,1.2257720795612557,0.44375,344,12.216145833333334,17.130792811203943
Medium Wavy,S,Male,1.2571272373812576,0.45625,350,11.717447916666666,17.676365795724465
Medium Wavy,S,Male,1.2219886731498144,0.44375,340,12.328125,18.008618281929536
Medium Wavy,S,Male,1.250210483924706,0.4458333333333333,340,12.618489583333334,17.918643050135096
Medium Wavy,S,Male,1.2298429446329844,0.4375,346,12.037760416666666,17.964774951076322
Medium Wavy,S,Male,1.2312236527323777,0.4416666666666666,344,12.13671875,16.1343949690638
Medium Wavy,S,Male,1.2619405067074692,0.45625,350,11.265625,17.704942059289078
Medium Wavy,S,Male,1.2542395635386123,0.4416666666666666,345,11.213541666666666,17.020128032750698
Medium Wavy,S,Male,1.278169984602944,0.55,351,11.209635416666666,16.009033853176113
Medium Wavy,S,Male,1.2062690006741497,0.45625,359,14.315104166666668,16.66408368849283
Medium Wavy,S,Male,1.23066004350049,0.4625,351,14.057291666666666,16.271469871322488
Medium Wavy,S,Male,1.2834398077125804,0.525,358,12.859375,16.275097999521506
Medium Wavy,S,Male,1.2361926780879728,0.48125,357,12.848958333333332,17.086585838454297
Medium Wavy,S,Male,1.2243300241146289,0.45625,350,14.877604166666666,16.083423005040494
Medium Wavy,S,Male,1.26019053184464,0.4645833333333333,344,14.555989583333334,16.77579975392187
Medium Wavy,S,Male,1.2245778341767284,0.4604166666666666,380,14.298177083333332,16.346531224748933
Medium Wavy,S,Male,1.25409504309374,0.4479166666666667,350,16.087239583333332,14.978517196052657
Medium Wavy,S,Male,1.361294528792509,0.5270833333333333,348,16.229166666666668,16.29505424005599
Medium Wavy,S,Male,1.2102726227687777,0.5041666666666667,382,17.904947916666668,12.349896641228494
Medium Wavy,S,Male,1.2580973887883322,0.5020833333333333,383,17.279947916666664,12.562758880381574
Medium Wavy,S,Male,1.2553873265996447,0.5229166666666667,390,16.533854166666668,13.032666656480618
Medium Wavy,S,Male,1.247758013029292,0.5229166666666667,391,16.98046875,13.245687938482275
Medium Wavy,S,Male,1.2209579708073546,0.5166666666666667,386,16.907552083333332,12.688597233548228
Medium Wavy,S,Male,1.2388472593350204,0.50625,386,16.197916666666668,13.768270239851557
Medium Wavy,S,Male,1.2062067399536451,0.5041666666666667,390,15.610677083333332,13.390025122142934
Medium Wavy,S,Male,1.2133585181483235,0.5104166666666666,384,16.649739583333336,13.31454130363882
Medium Wavy,S,Male,1.199142242963101,0.5083333333333333,391,15.171875000000002,13.300310592267325
Medium Wavy,S,Male,1.189047612501073,0.4729166666666666,383,15.266927083333334,13.422739700197983
Medium Wavy,S,Male,1.1794419742459554,0.48125,385,12.02734375,14.002689592238603
Medium Wavy,S,Male,1.2541613372906313,0.50625,377,12.325520833333334,12.961227504487187
Medium Wavy,S,Male,1.2383916420117276,0.4979166666666667,380,11.94140625,13.609596774193548
Medium Wavy,S,Male,1.1968039308386311,0.4729166666666666,383,11.705729166666666,13.564738731551657
Medium Wavy,S,Male,1.233001079946951,0.50625,377,10.921875,14.198067557442558
Medium Wavy,S,Male,1.2189228627960416,0.4791666666666667,369,11.630208333333334,14.182024243618804
Medium Wavy,S,Male,1.256939183806068,0.5104166666666666,372,11.796875,14.632047052072874
Medium Wavy,S,Male,1.2116266055583418,0.4875,375,11.436197916666666,14.26172678153042
Medium Wavy,S,Male,1.2363694271035537,0.50625,376,11.873697916666668,13.818444709876156
Medium Wavy,S,Male,1.191872053615845,0.4979166666666667,387,9.822916666666668,13.140679482827784
Medium Wavy,D,Male,1.0811751739526672,0.5666666666666667,415,31.059895833333336,9.736078420883706
Medium Wavy,D,Male,1.080480159857205,0.5708333333333333,421,28.97395833333333,9.450928917609048
Medium Wavy,D,Male,1.0873491779476987,0.5729166666666666,422,28.19270833333333,9.432285721869777
Medium Wavy,D,Male,1.0686043751965426,0.5729166666666666,420,26.986979166666668,9.835728952772074
Medium Wavy,D,Male,1.0546241251756496,0.575,423,26.947916666666664,9.655913833544526
Medium Wavy,D,Male,1.0495383958238504,0.5791666666666667,421,26.860677083333336,10.309844476511143
Medium Wavy,D,Male,1.0785561099540124,0.5708333333333333,421,26.9453125,10.377120890774124
Medium Wavy,D,Male,1.048144282752974,0.5541666666666667,419,27.033854166666664,9.701030366549157
Medium Wavy,D,Male,1.0905162722551351,0.5645833333333333,411,25.438802083333336,10.253108645313274
Medium Wavy,D,Male,1.071061922984716,0.5729166666666666,420,24.67578125,10.245902740462116
Medium Wavy,D,Male,1.064244517885209,0.53125,393,19.358072916666664,13.345485010415723
Medium Wavy,D,Male,1.102975348530873,0.5458333333333333,395,17.712239583333332,12.45861384365064
Medium Wavy,D,Male,1.1247586545693318,0.54375,397,17.686197916666664,12.343885775926648
Medium Wavy,D,Male,1.1084124221359424,0.5395833333333333,390,17.513020833333336,12.951936708281886
Medium Wavy,D,Male,1.1409505975582406,0.54375,400,17.083333333333332,13.207379824960052
Medium Wavy,D,Male,1.1102885817798795,0.5416666666666666,398,17.231770833333336,13.406672718344025
Medium Wavy,D,Male,1.115965963982511,0.5416666666666666,394,15.561197916666666,12.839836985728788
Medium Wavy,D,Male,1.1113742194008231,0.5291666666666667,396,15.248697916666668,13.399723744597424
Medium Wavy,D,Male,1.1309281027560012,0.5333333333333333,393,14.888020833333334,14.41506253480427
Medium Wavy,D,Male,1.1200740803998717,0.5375,400,14.182291666666666,14.134109464771695
Long Wavy,S,Male,1.1126960982949772,0.5916666666666667,381,16.009114583333332,19.484384207424867
Long Wavy,S,Male,1.058982961056785,0.6166666666666667,393,16.479166666666668,17.936677883144693
Long Wavy,S,Male,1.0348838415763746,0.6166666666666667,386,17.0,19.71777689473304
Long Wavy,S,Male,1.032277656270768,0.6229166666666667,391,17.0078125,19.564189248366585
Long Wavy,S,Male,1.019320601517216,0.625,394,16.748697916666664,17.779567988668557
Long Wavy,S,Male,1.029220768162801,0.625,376,16.897135416666668,18.315217391304348
Long Wavy,S,Male,1.0265920104987556,0.63125,379,16.8359375,17.568498595580053
Long Wavy,S,Male,1.0223312759808427,0.6354166666666666,385,16.270833333333336,18.40689449910711
Long Wavy,S,Male,1.0185626299866917,0.63125,391,16.220052083333332,19.36900581730517
Long Wavy,S,Male,1.0160661887268914,0.6375,396,16.009114583333332,19.337337081523128
Long Wavy,S,Male,1.084591494835066,0.4770833333333333,270,11.194010416666666,35.423720374427404
Long Wavy,S,Male,1.3123800250128443,0.4791666666666667,267,10.90625,36.38235952540855
Long Wavy,S,Male,1.5577066664311692,0.4708333333333333,267,11.204427083333334,35.57481268447741
Long Wavy,S,Male,1.621901211009185,0.4875,268,10.6015625,36.15443069003555
Long Wavy,S,Male,1.6525049665649467,0.4645833333333333,268,10.151041666666668,34.56025619003215
Long Wavy,S,Male,1.6194712807087035,0.4583333333333333,285,9.455729166666666,32.00624820453893
Long Wavy,S,Male,1.774535332306855,0.51875,275,8.924479166666668,32.490794758990056
Long Wavy,S,Male,1.835313343032112,0.5354166666666667,279,9.276041666666666,33.6221128086308
Long Wavy,S,Male,1.7250773434984483,0.5020833333333333,275,7.959635416666666,32.976999855345
Long Wavy,S,Male,1.601367173406031,0.4666666666666667,287,6.295572916666667,34.37341315133587
Long Wavy,S,Male,1.46870776121033,0.5145833333333333,357,11.559895833333334,22.079251766956585
Long Wavy,S,Male,1.4432679875485597,0.50625,344,11.69140625,22.62228484637766
Long Wavy,S,Male,1.4299104273255991,0.5145833333333333,349,9.791666666666666,23.429081035033544
Long Wavy,S,Male,1.425932713468904,0.5145833333333333,350,9.356770833333334,23.052373599540363
Long Wavy,S,Male,1.440685063122581,0.525,360,9.49609375,23.013133374744875
Long Wavy,S,Male,1.4247879988837493,0.5208333333333334,349,9.786458333333334,23.55916691841558
Long Wavy,S,Male,1.4455555506019326,0.5208333333333334,350,9.56640625,23.12154696132597
Long Wavy,S,Male,1.4379724135549194,0.5166666666666667,347,8.609375,23.430639128313548
Long Wavy,S,Male,1.4316746543227892,0.5166666666666667,347,8.569010416666668,23.572291693366772
Long Wavy,S,Male,1.440450890300906,0.51875,348,8.549479166666666,23.18644159988396
Long Wavy,D,Male,1.5590687581439733,0.5708333333333333,340,3.02734375,28.46880116088704
Long Wavy,D,Male,1.621629203638738,0.5854166666666667,329,4.40234375,29.09787667807824
Long Wavy,D,Male,1.4626518187493929,0.5041666666666667,335,3.6822916666666665,28.9077655748858
Long Wavy,D,Male,1.4707692366193896,0.5083333333333333,326,3.7994791666666665,29.5060633237152
Long Wavy,D,Male,1.4660033278446054,0.5020833333333333,332,4.345052083333333,29.44663953142063
Long Wavy,D,Male,1.555871113495083,0.5666666666666667,342,3.54296875,29.752552360933866
Long Wavy,D,Male,1.5761216979525303,0.5604166666666667,333,3.66015625,28.742029548989112
Long Wavy,D,Male,1.4599719149966446,0.5041666666666667,330,3.7109375,29.50602574369592
Long Wavy,D,Male,1.6056832322815209,0.5708333333333333,333,3.625,29.410012939564623
Long Wavy,D,Male,1.5075376394657083,0.55625,341,3.0338541666666665,28.391524721133557
Long Wavy,D,Male,1.5335052262043598,0.46875,316,8.309895833333334,27.81846265673269
Long Wavy,D,Male,1.4945051064309025,0.49375,323,6.532552083333333,30.254324112577592
Long Wavy,D,Male,1.513157510339389,0.4833333333333333,324,8.330729166666668,29.39929076568773
Long Wavy,D,Male,1.5002019211518005,0.4875,327,8.841145833333334,30.13821071771508
Long Wavy,D,Male,1.494252105272085,0.4895833333333333,329,7.890625,29.512386670908224
Long Wavy,D,Male,1.4805463791682014,0.4854166666666666,317,8.639322916666666,29.763015393351857
Long Wavy,D,Male,1.4987927961986074,0.4854166666666666,320,9.27734375,28.689470430661448
Long Wavy,D,Male,1.498102865817723,0.4875,317,8.536458333333332,28.61552419354839
Long Wavy,D,Male,1.5072217836753783,0.48125,309,7.916666666666666,29.27886657363024
Long Wavy,D,Male,1.5011633571722418,0.48125,320,8.890625,28.10169701474049
Long Wavy,D,Male,1.5245658747155042,0.475,309,6.973958333333333,29.40933681056965
Long Wavy,D,Male,1.5306675428235998,0.475,317,7.365885416666666,31.400614950996093
Long Wavy,D,Male,1.5321921122977378,0.4729166666666666,318,6.729166666666667,30.90151531297287
Long Wavy,D,Male,1.5173911895094288,0.48125,313,5.901041666666667,30.72874997409165
Long Wavy,D,Male,1.558378948752489,0.4729166666666666,307,6.930989583333333,30.568458093410108
Long Wavy,D,Male,1.5434402395772056,0.475,310,6.537760416666667,29.850365349994703
Long Wavy,D,Male,1.5496620061408963,0.4770833333333333,318,6.033854166666667,32.34306751528766
Long Wavy,D,Male,1.5247980946426527,0.475,311,6.666666666666667,29.724498354732564
Long Wavy,D,Male,1.5453103280823062,0.48125,312,6.4453125,30.500657783058905
Long Wavy,D,Male,1.5587380452558148,0.4791666666666667,318,6.005208333333333,32.0049768929968
Long Wavy,R,Male,1.3920408671305409,0.5541666666666667,395,20.07552083333333,18.97885360302651
Long Wavy,R,Male,1.3604993432010064,0.5625,400,19.1796875,18.73947145594724
Long Wavy,R,Male,1.3578699394783489,0.5625,396,18.83984375,18.513724615041287
Long Wavy,R,Male,1.352372113158982,0.5604166666666667,391,19.06640625,18.11729745221969
Long Wavy,R,Male,1.3411997099691453,0.5666666666666667,398,17.859375,18.179582613319155
Long Wavy,R,Male,1.333574323380366,0.5645833333333333,399,17.971354166666668,18.62136563876652
Long Wavy,R,Male,1.3436976451602265,0.5604166666666667,401,18.20703125,18.646004358339056
Long Wavy,R,Male,1.3500316978892866,0.5708333333333333,406,17.126302083333332,18.38304917366174
Long Wavy,R,Male,1.3264661979595882,0.575,403,16.41015625,18.45869932190781
Long Wavy,R,Male,1.3236466500624535,0.5729166666666666,433,15.729166666666666,17.43072428758023
Long Wavy,R,Male,1.2455738518931128,0.50625,347,12.675781250000002,23.75303974466145
Long Wavy,R,Male,1.3758793749325426,0.4979166666666667,350,13.826822916666668,23.130940016852502
Long Wavy,R,Male,1.5012069128810206,0.4979166666666667,359,13.89453125,24.34868822452715
Long Wavy,R,Male,1.5290388714093672,0.49375,358,13.326822916666666,24.51884882000156
Long Wavy,R,Male,1.4999566319297524,0.4979166666666667,367,12.21875,23.65969721466892
Long Wavy,R,Male,1.512505140936258,0.5020833333333333,354,12.059895833333334,23.52931854199683
Long Wavy,R,Male,1.484460171234396,0.4979166666666667,372,11.227864583333332,23.21089078318399
Long Wavy,R,Male,1.4937439004864397,0.5041666666666667,379,10.59375,23.625027286618643
Long Wavy,R,Male,1.4773247438866248,0.5041666666666667,354,10.576822916666668,23.61537593136148
Long Wavy,R,Male,1.493042162019922,0.5041666666666667,354,9.653645833333334,23.82973576479345
Long Wavy,R,Male,1.4120261679189383,0.5020833333333333,360,10.263020833333334,23.192475313068904
Long Wavy,R,Male,1.4552426981026716,0.5020833333333333,359,8.826822916666668,23.09941734764924
Long Wavy,R,Male,1.4490740548841097,0.4958333333333333,354,10.583333333333334,23.36716160802891
Long Wavy,R,Male,1.4968946240748475,0.4979166666666667,351,11.950520833333334,24.239705800412324
Long Wavy,R,Male,1.4359576685417337,0.49375,351,9.627604166666668,23.49527399572409
Long Wavy,R,Male,1.4638029976188491,0.5020833333333333,350,7.98828125,23.09647942594461
Long Wavy,R,Male,1.491768883254908,0.4916666666666666,351,7.640624999999999,24.066620402498263
Long Wavy,R,Male,1.4819930799758223,0.4979166666666667,349,8.05859375,24.724418537542565
Long Wavy,R,Male,1.5124670927931902,0.5,344,9.15234375,24.842806619902696
Long Wavy,R,Male,1.4955300419684174,0.49375,352,7.985677083333333,24.99006754072308
Long Wavy,O,Male,1.4994813721039306,0.4770833333333333,344,17.466145833333332,27.33036525531528
